Term in CSV|Other Term in CSV|Percentage Match
sluitbalken|sluisbalken|90.9090909090909
sluitbalken|stutbalken|81.81818181818181
sluitstangen|sluisgangen|83.33333333333334
solderingen|Sonderingen|81.81818181818181
solderingen|zolderingen|90.9090909090909
speien|spuien|83.33333333333334
sponningen|spanringen|80.0
sponningen|penningen|80.0
spoyen|sporen|83.33333333333334
stempelbalken|tempelbalken|92.3076923076923
steunberen|steunveren|90.0
steunberen|steenboren|80.0
steunconstructies|Steenconstructie|82.35294117647058
steunveren|steunberen|90.0
stortebedden|stortbedden|91.66666666666666
strekhouten|slekhouten|81.81818181818181
strekhouten|trekbouten|81.81818181818181
tractoren|traptoren|88.88888888888889
tractoren|traptorens|80.0
trekpalen|trekbalken|80.0
vleugelmuren|vleugeldeuren|84.61538461538461
vleugelwanden|vleugellanzen|84.61538461538461
vloerconstructies|vloerconstructie|94.11764705882352
watersloven|waterlopen|81.81818181818181
wolfconstructies|bouwconstructies|81.25
wolfconstructies|Houtconstructies|81.25
zijlen|bijlen|83.33333333333334
zijlen|Pijlen|83.33333333333334
zijlen|pijlen|83.33333333333334
zijlen|vijlen|83.33333333333334
zijlen|zijden|83.33333333333334
kappen|Kappen|83.33333333333334
kappen|kapen|83.33333333333334
kappen|koppen|83.33333333333334
kappen|lappen|83.33333333333334
kappen|sappen|83.33333333333334
kappen|klappen|85.71428571428572
hoeksporen|hoektoren|80.0
koningssporen|Bewoningssporen|80.0
raven|graven|83.33333333333334
raven|ramen|80.0
korte zwaarden|kortzwaarden|85.71428571428572
lanen|laken|80.0
lanen|manen|80.0
lanen|vanen|80.0
lanen|lanzen|83.33333333333334
lanen|landen|83.33333333333334
lanen|tanen|80.0
roeden|hoeden|83.33333333333334
roeden|roede|83.33333333333334
roeden|roeren|83.33333333333334
roeden|roeven|83.33333333333334
roeden|ronden|83.33333333333334
bandgarden|randgaarden|81.81818181818181
welen|wegen|80.0
welen|weven|80.0
welen|wielen|83.33333333333334
welen|kelen|80.0
welen|walen|80.0
kruishouten|kruihouten|90.9090909090909
kruishouten|kruistouwen|81.81818181818181
kruishouten|kluishouten|90.9090909090909
spillen|sillen|85.71428571428572
bergijzers|kerfijzers|80.0
bergijzers|bordijzers|80.0
onderlanen|onderplaten|81.81818181818181
porren|korren|83.33333333333334
porren|poeren|83.33333333333334
onderslagbalken|onderslagmolen|80.0
molenelementen|Sporenelementen|80.0
zadeldak|Zadeldak|87.5
zadeldak|zadeldaken|80.0
stelling|stellingen|80.0
beschieting|beschoeiing|81.81818181818181
beschieting|beschietingen|84.61538461538461
staande werk|gaande werk|83.33333333333334
staande werk|staande werken|85.71428571428572
achtkantstijl|achtkantstijlen|86.66666666666667
baard|Gaard|80.0
baard|board|80.0
bovenhuis|Provenhuis|80.0
bovenhuis|botenhuis|88.88888888888889
goot|groot|80.0
gordingen|gordingsen|90.0
graansilo|Graansilo|88.88888888888889
hoofdvaan|hoofdvanen|80.0
houtloods|Zoutloods|88.88888888888889
houtloods|houtloodsen|81.81818181818181
keerkuip|keerkuipen|80.0
kroonlijst|kroonlijsten|83.33333333333334
kruilier|kruiliers|88.88888888888889
kruivloer|kruivloeren|81.81818181818181
lijst|rijst|80.0
luizolder|luizolders|90.0
maalzolder|Zaadzolder|80.0
maalzolder|maalzolders|90.9090909090909
molenaarswoning|Ambtenaarswoning|81.25
molenaarswoning|molenaarswoningen|88.23529411764706
molenlichaam|bovenlichaam|83.33333333333334
molenrestant|Molenrestant|91.66666666666666
molenrestant|molenrestanten|85.71428571428572
molenromp|Molenromp|88.88888888888889
molenromp|molenrompen|81.81818181818181
molenschuur|bollenschuur|83.33333333333334
onderdeur|onderdeuren|81.81818181818181
ondertafelement|ondertafelementen|88.23529411764706
ondertoren|ondergoten|80.0
overring|overringen|80.0
schepradkast|schepradkasten|85.71428571428572
schoorsteen|Schoorstenen|83.33333333333334
schoren|scholen|85.71428571428572
schoren|scharen|85.71428571428572
schoren|scheren|85.71428571428572
schoren|schoten|85.71428571428572
schoren|schuren|85.71428571428572
sleephelling|sleephellingen|85.71428571428572
sleepkruiwerk|sleepluiwerk|84.61538461538461
sleepkruiwerk|sleepkruiwerken|86.66666666666667
staartbalk|staartbalken|83.33333333333334
standerd|standerden|80.0
stellingdeel|stellingdelen|84.61538461538461
stormschild|stormschilden|84.61538461538461
toren|Toren|80.0
toren|boren|80.0
toren|oren|80.0
toren|koren|80.0
toren|toten|80.0
uitbouw|Uitbouw|85.71428571428572
uitwateringssluis|uitwateringssluizen|84.21052631578947
vangstukken|vangstokken|90.9090909090909
vangstukken|velgstukken|81.81818181818181
veldkruis|Veldkruis|88.88888888888889
vleugel|vleugels|87.5
vlonder|vlonders|87.5
wachtdeur|wachtdeuren|81.81818181818181
windroos|Windroos|87.5
gaande werk|staande werk|83.33333333333334
gaande werk|gaande werken|84.61538461538461
bovenwiel|Bovenwiel|88.88888888888889
bovenwiel|bovenwielen|81.81818181818181
gangwerk|gangwerken|80.0
gevlucht|gevluchten|80.0
haspelwiekenkruis|haspelwiekenkruizen|84.21052631578947
kruias|krukas|83.33333333333334
kruias|kruis|83.33333333333334
kruibank|kruibanken|80.0
krukas|kruias|83.33333333333334
luiwerk|Luiwerk|85.71428571428572
maalstoel|Maalstoel|88.88888888888889
maalstoel|maalstoelen|81.81818181818181
maalwerk|maaswerk|87.5
maalwerk|maalwerken|80.0
molensteen|Molenstenen|81.81818181818181
molensteen|molersteen|90.0
molensteen|molenstenen|90.9090909090909
onderbonkelaar|onderbonkelaars|93.33333333333333
pelsteen|pensteen|87.5
pelsteen|pelstenen|88.88888888888889
pelsteen|peulstenen|80.0
rondsel|rondsels|87.5
spoorwiel|spoorwielen|81.81818181818181
steen|steken|83.33333333333334
steen|stelen|83.33333333333334
steen|stenen|83.33333333333334
steen|stegen|83.33333333333334
steenrondsel|steenrondsels|92.3076923076923
vijzel|vijzels|85.71428571428572
vijzelas|vijzels|87.5
vlucht|vrucht|83.33333333333334
waaierpomp|waaierpompen|83.33333333333334
dekbalkgebint|dekbalkgebinten|86.66666666666667
dorpel|dorpen|83.33333333333334
dorpel|dorpels|85.71428571428572
duiker|Suiker|83.33333333333334
duiker|duikers|85.71428571428572
elektromotor|Electromotor|83.33333333333334
entree|Entree|83.33333333333334
entree|entrees|85.71428571428572
instapdeurtje|instapdeurtjes|92.85714285714286
lichtwerk|lichtwerken|81.81818181818181
molenerf|Molenerf|87.5
pensteen|pelsteen|87.5
pensteen|penstenen|88.88888888888889
puntje|puntjes|85.71428571428572
ribben|kribben|85.71428571428572
roede|roeden|83.33333333333334
roede|ronde|80.0
rollenkruiwerk|rollenkruiwerken|87.5
sagebien|sagebienen|80.0
schuifraam|Schuifraam|90.0
sleepluiwerk|sleepkruiwerk|84.61538461538461
sleepluiwerk|sleepluiwerken|85.71428571428572
transmissieas|transmissieassen|81.25
tussenboezem|tussenboezems|92.3076923076923
vangtouw|vangtouwen|80.0
wervel|werven|83.33333333333334
wervel|wervels|85.71428571428572
achtkantstijlen|achtkantstijl|86.66666666666667
ankerbalken|kokerbalken|81.81818181818181
baarden|haarden|85.71428571428572
baarden|Paarden|85.71428571428572
baarden|Kaarden|85.71428571428572
baarden|paarden|85.71428571428572
baarden|gaarden|85.71428571428572
benen|beren|80.0
benen|been|80.0
benen|tenen|80.0
billen|bijlen|83.33333333333334
billen|brillen|85.71428571428572
billen|sillen|83.33333333333334
billen|tillen|83.33333333333334
billen|bilgen|83.33333333333334
billen|ballen|83.33333333333334
blikken|klikken|85.71428571428572
blikken|blokken|85.71428571428572
blikken|brikken|85.71428571428572
bloembakken|boombakken|81.81818181818181
bossen|Mossen|83.33333333333334
bossen|Bossen|83.33333333333334
bossen|Vossen|83.33333333333334
bossen|bassen|83.33333333333334
bovenwielen|bovenwiel|81.81818181818181
bovenwielen|molenwielen|81.81818181818181
broeken|boeken|85.71428571428572
brugleggers|boegleggers|81.81818181818181
burgemeesters|Burgemeester|84.61538461538461
burgemeesters|Burgemeesters|92.3076923076923
dammen|Dammen|83.33333333333334
dammen|Kammen|83.33333333333334
dammen|kammen|83.33333333333334
dammen|rammen|83.33333333333334
dekbalkgebinten|dekbalkgebint|86.66666666666667
dekbalkgebinten|kopbalkgebinten|80.0
dekkers|wekkers|85.71428571428572
dekschroten|hekschroten|90.9090909090909
dekstukken|hekstokken|80.0
dekstukken|piekstukken|81.81818181818181
dekstukken|dekstutten|80.0
demsels|deksels|85.71428571428572
dikken|dokken|83.33333333333334
dikken|dijken|83.33333333333334
dikken|dirken|83.33333333333334
dikken|dekken|83.33333333333334
dollen|pollen|83.33333333333334
dollen|rollen|83.33333333333334
dollen|doelen|83.33333333333334
dollen|jollen|83.33333333333334
dollen|tollen|83.33333333333334
dollenwielen|molenwielen|83.33333333333334
doken|daken|80.0
doken|dokken|83.33333333333334
doken|dozen|80.0
doppebakken|doppehokken|81.81818181818181
doppehokken|doppebakken|81.81818181818181
dorpels|dorpel|85.71428571428572
draaivlonders|draaivonders|92.3076923076923
drabzakken|dripzakken|80.0
drankbakken|drinkbakken|90.9090909090909
driezolders|drieroeders|81.81818181818181
drijfbalken|wrijfbakken|81.81818181818181
drijfstangen|drijfgangen|83.33333333333334
dripzakken|drabzakken|80.0
dripzakken|druipbakken|81.81818181818181
dripzakken|druipzakken|90.9090909090909
droogkamers|roodkamers|81.81818181818181
druipbakken|dripzakken|81.81818181818181
druipbakken|druipzakken|90.9090909090909
druipzakken|dripzakken|90.9090909090909
druipzakken|druipbakken|90.9090909090909
drukplaten|dekplaten|80.0
duikers|Duikers|85.71428571428572
duikers|duiker|85.71428571428572
duimen|duimsen|85.71428571428572
duimen|duiten|83.33333333333334
duisplanken|huidplanken|81.81818181818181
duisplanken|drieplanken|81.81818181818181
eesten|geesten|85.71428571428572
eesten|feesten|85.71428571428572
eesten|leesten|85.71428571428572
enden|Eenden|83.33333333333334
endborden|windborden|80.0
entrees|entree|85.71428571428572
euveringstukken|geringstukken|80.0
ezels|ezel|80.0
ezels|vezels|83.33333333333334
fitsen|fietsen|85.71428571428572
flanken|planken|85.71428571428572
fokken|dokken|83.33333333333334
fokken|rokken|83.33333333333334
fokken|sokken|83.33333333333334
fokken|nokken|83.33333333333334
fokken|bokken|83.33333333333334
fokkeborden|hakkeborden|81.81818181818181
fokkespleten|fokspleten|83.33333333333334
fokspleten|fokkespleten|83.33333333333334
gaande werken|gaande werk|84.61538461538461
gaande werken|staande werken|85.71428571428572
gaffelwielen|rafelwielen|83.33333333333334
galerijen|palenrijen|80.0
galerijen|walserijen|80.0
galerijen|gallerijen|90.0
galghouten|jaaghouten|80.0
galgpinnen|walpinnen|80.0
gangwerken|handwerken|80.0
gangwerken|gangwerk|80.0
gangwerken|hangwerken|90.0
gangwerken|vangwerken|90.0
gangwerken|zaagwerken|80.0
gevluchten|gevlucht|80.0
gevluchten|vluchten|80.0
grondarken|grondbalken|81.81818181818181
grutstenen|grafstenen|80.0
grutstenen|runstenen|80.0
haakbeugels|halsbeugels|81.81818181818181
haalbomen|haalkommen|80.0
haalders|daalders|87.5
halzen|halsen|83.33333333333334
halzen|hallen|83.33333333333334
halsbanden|halspannen|80.0
halsbanden|lasbanden|80.0
halsijzers|haalijzers|80.0
halsijzers|hangijzers|80.0
halspannen|halsbanden|80.0
halspannen|halfspanten|81.81818181818181
halsstenen|zalfstenen|80.0
hamers|Kamers|83.33333333333334
hamerbakken|hamerblokken|83.33333333333334
hamerbakken|waterbakken|81.81818181818181
hamerbakblokken|hamerblokken|80.0
hamerblokken|hamerbakken|83.33333333333334
hamerblokken|hamerbakblokken|80.0
hamerblokken|lagerblokken|83.33333333333334
hamerblokken|hangerblokken|84.61538461538461
hamerbonkelaars|onderbonkelaars|80.0
handwieltjes|vangwieltjes|83.33333333333334
hanebalken|hanigbalken|81.81818181818181
hanebalken|vangbalken|80.0
hanekammen|hangerkammen|83.33333333333334
hangers|Hangers|85.71428571428572
hangers|hangars|85.71428571428572
hangerkammen|hanekammen|83.33333333333334
hangijzers|haalijzers|80.0
hangijzers|halsijzers|80.0
hangijzers|jaagijzers|80.0
hangijzers|wangijzers|90.0
hangwerken|handwerken|90.0
hangwerken|gangwerken|90.0
hangwerken|vangwerken|90.0
hangwerken|zaagwerken|80.0
hangzolders|wanzolders|81.81818181818181
hanigbalken|hanebalken|81.81818181818181
hanigbalken|vangbalken|81.81818181818181
harren|karren|83.33333333333334
harren|haren|83.33333333333334
harren|harpen|83.33333333333334
harren|harten|83.33333333333334
harren|harken|83.33333333333334
harpen|haren|83.33333333333334
harpen|harren|83.33333333333334
harpen|harten|83.33333333333334
harpen|harken|83.33333333333334
harstijlen|palstijlen|80.0
harten|haren|83.33333333333334
harten|harren|83.33333333333334
harten|harpen|83.33333333333334
harten|harken|83.33333333333334
harten|parten|83.33333333333334
haspelkruizen|hagelkruizen|84.61538461538461
haspelwiekenkruizen|haspelwiekenkruis|84.21052631578947
heven|Weven|80.0
heven|weven|80.0
heven|heien|80.0
heven|zeven|80.0
heelbakken|koelbakken|80.0
heelbakken|meelbakken|90.0
heelbakken|meelzakken|80.0
heelbakken|wielbakken|80.0
heien|Keien|80.0
heien|heven|80.0
heien|leien|80.0
heien|geien|80.0
heistokken|hekstokken|90.0
heistokken|scheistokken|83.33333333333334
hekkewiggen|hekwiggen|81.81818181818181
heklatten|treklatten|80.0
heklatten|deklatten|88.88888888888889
heknagels|treknagels|80.0
hekschroten|dekschroten|90.9090909090909
hekstijltjes|hoekstijltjes|92.3076923076923
hekstokken|dekstukken|80.0
hekstokken|heistokken|90.0
hekwiggen|hekkewiggen|81.81818181818181
hellen|helmen|83.33333333333334
hellen|heulen|83.33333333333334
hellen|hallen|83.33333333333334
heugels|heuvels|85.71428571428572
heulen|Geulen|83.33333333333334
heulen|hellen|83.33333333333334
hijskranen|hijskraan|80.0
hoedekassen|hoedenkasten|83.33333333333334
hoedenkasten|boekenkasten|83.33333333333334
hoedenkasten|hoedekassen|83.33333333333334
hoekijzers|roerijzers|80.0
hoekijzers|trekijzers|80.0
hoekijzers|hoefijzers|90.0
hoekijzers|hefijzers|80.0
hoekstijlen|moerstijlen|81.81818181818181
hoekstijlen|nokstijlen|81.81818181818181
hoekstijltjes|hekstijltjes|92.3076923076923
hoesken|hoeken|85.71428571428572
hogels|Kogels|83.33333333333334
hogels|Vogels|83.33333333333334
hogels|hotels|83.33333333333334
hogels|kogels|83.33333333333334
hogelijnen|kogelrijnen|81.81818181818181
hoofdvanen|hoofdvaan|80.0
houders|houwers|85.71428571428572
houwers|houders|85.71428571428572
hutten|putten|83.33333333333334
instapdeurtjes|instapdeurtje|92.85714285714286
jaagijzers|haalijzers|80.0
jaagijzers|hangijzers|80.0
jaagijzers|maanijzers|80.0
jaagijzers|wangijzers|80.0
jachtijzers|lichtijzers|81.81818181818181
jukken|jurken|83.33333333333334
kaken|daken|80.0
kaken|kapen|80.0
kaken|laken|80.0
kaken|karen|80.0
kaken|haken|80.0
kaken|aaken|80.0
kaken|aken|80.0
kaken|kagen|80.0
kaken|kraken|83.33333333333334
kaapstanders|kaapstander|91.66666666666666
karen|karren|83.33333333333334
karen|kapen|80.0
karen|haren|80.0
karen|baren|80.0
karen|kaken|80.0
karen|koren|80.0
karen|kagen|80.0
kabels|labels|83.33333333333334
kabels|sabels|83.33333333333334
kalven|Zalven|83.33333333333334
kammen|Dammen|83.33333333333334
kammen|Kammen|83.33333333333334
kammen|kommen|83.33333333333334
kammen|krammen|85.71428571428572
kammen|dammen|83.33333333333334
kammen|kimmen|83.33333333333334
kammen|rammen|83.33333333333334
kamgaten|mamgaten|87.5
kandelaars|Wandelaar|80.0
kantdelen|kantelen|88.88888888888889
kantelhaken|kanthaken|81.81818181818181
kantellagers|wentellagers|83.33333333333334
kanthaken|kantelhaken|81.81818181818181
kapblokken|komblokken|80.0
kapblokken|hakblokken|80.0
kapperijen|kuiperijen|80.0
kaprollen|katrollen|88.88888888888889
kaprollen|kuiprollen|80.0
karnhouten|kashouten|80.0
karntonnen|kanonnen|80.0
kashouten|karnhouten|80.0
kasten|Kasten|83.33333333333334
kasten|kisten|83.33333333333334
kasten|Vasten|83.33333333333334
kasten|Lasten|83.33333333333334
kasten|katten|83.33333333333334
kasten|kassen|83.33333333333334
kasten|masten|83.33333333333334
katten|Patten|83.33333333333334
katten|Katten|83.33333333333334
katten|katoen|83.33333333333334
katten|kasten|83.33333333333334
katrollen|kaprollen|88.88888888888889
katrollen|mastrollen|80.0
kepen|kapen|80.0
kepen|kespen|83.33333333333334
kepen|repen|80.0
kepen|kelen|80.0
keerklampen|reeklampen|81.81818181818181
keerkuipen|keerkuip|80.0
keerkuipen|koelkuipen|80.0
keerplaten|Sierplaten|80.0
keerschenen|Veerschepen|81.81818181818181
keerschijven|reepschijven|83.33333333333334
keerschijven|sierschijven|83.33333333333334
keerstijlen|kokerstijlen|83.33333333333334
keerstijlen|moerstijlen|81.81818181818181
keerstijlen|reestijlen|81.81818181818181
keerstijlen|weerstijlen|90.9090909090909
kerven|werven|83.33333333333334
kerven|erven|83.33333333333334
kerven|verven|83.33333333333334
kerven|kernen|83.33333333333334
kerfijzers|bergijzers|80.0
kerfijzers|hefijzers|80.0
kettingrollen|kettingmolen|84.61538461538461
keuningsbalken|koningsbalken|85.71428571428572
keuningshouten|koningshouten|85.71428571428572
keuningsstijlen|keuningsstokken|80.0
keuningsstijlen|koningsstijlen|86.66666666666667
keuningsstokken|keuningsstijlen|80.0
keuningsstokken|koningsstokken|86.66666666666667
keuningsstrijkers|koningsstrijkers|88.23529411764706
kikkers|knikkers|87.5
kistramen|keistraten|80.0
klampen|klompen|85.71428571428572
klampen|klappen|85.71428571428572
klapborden|raapborden|80.0
klapstukken|kopstukken|81.81818181818181
klapstukken|kuipstukken|81.81818181818181
kleppen|klappen|85.71428571428572
klepasborgingen|klepasborgveren|80.0
klepasborgveren|klepasborgingen|80.0
klepmechanismen|kruimechanismen|80.0
klepstoelen|krekstoelen|81.81818181818181
klepstoelen|roepstoelen|81.81818181818181
klikken|klokken|85.71428571428572
klikken|blikken|85.71428571428572
klikken|klinken|85.71428571428572
klinken|klingen|85.71428571428572
klinken|klikken|85.71428571428572
klissen|Glissen|85.71428571428572
klissen|krissen|85.71428571428572
klissen|klossen|85.71428571428572
klissen|glissen|85.71428571428572
kloten|sloten|83.33333333333334
knolplaten|komplaten|80.0
koebouten|rozebouten|80.0
koelbakken|heelbakken|80.0
koelbakken|koelhokken|80.0
koelbakken|meelbakken|80.0
koelbakken|roerbakken|80.0
koelbakken|wielbakken|80.0
koelbakken|kielbalken|80.0
